14410428100,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,misti bh,2026-08-10T05:56:28-07:00,faltu app hai koi response nhi karta parcel deliver nhi karta pagal sa app,Nykaa App Store reviews,English
14408918899,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Sukhjinder Singh 0862,2026-08-09T19:46:53-07:00,Very cheap customer handle service they are making fool,Nykaa App Store reviews,English
14406814108,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,My fav things,2026-08-09T07:25:53-07:00,Misleading offers. Expired and fake products. Nasty fee gifts. Wrong priced products. Worst customer care. Disgusting management. Do not trust Nykaa.,Nykaa App Store reviews,English
14406652900,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Sanjana sardar,2026-08-09T06:37:08-07:00,I order from this app they cancel my product but not refund my amount so they are try to earing like this,Nykaa App Store reviews,English
14405911620,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,",?Aarti",2026-08-09T02:02:09-07:00,"Received products manufactured in **2024** and an eyeliner with **packaging different from the product shown on the app**. I contacted customer care **3 times**, waited **8 days**, and submitted photos as proof, yet my complaint was rejected without a proper resolution.

Every time, customer care simply says **“it’s not covered under our policy”** and asks you to wait another **24–48 hours**. Even after waiting, the issue is still not resolved.

Another major problem is that **complaint tickets cannot be properly tracked on the app**. They appear to be closed internally without the customer receiving a proper resolution or explanation.

Extremely disappointing experience. Customers should not have to repeatedly call, wait for days, and still receive a generic rejection after providing all the evidence. **Expected much better from Nykaa.**",Nykaa App Store reviews,English
14405559819,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Banker deepika,2026-08-08T23:28:47-07:00,"The worst
Platform for beauty products beacuse they do only scams with customers dont refund money poor customer services. Don’t reply complain. Big fraud app",Nykaa App Store reviews,English
14405232824,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Nish Minhas,2026-08-08T21:00:41-07:00,"Extremely disappointing experience. My order placed on 20th July was never delivered. After multiple follow-ups, I was assured that the order was cancelled and the refund would be credited within 5 days. It has now been a week, and I’m still waiting for my money.

This is completely unacceptable, especially for a Platinum customer. Very poor service, communication, and accountability. I expected much better from such a large company.",Nykaa App Store reviews,English
14403414321,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Meghana chiranth,2026-08-08T09:24:46-07:00,I ordered a product worth 6.8k just because of fast delivery but the received products are used expired and empty but after follow-up with customer support return request was rejected without any proper reason,Nykaa App Store reviews,English
14402900939,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,nid61,2026-08-08T06:51:43-07:00,"i’ve been a customer of nykaa since a few years now and i have to say i’m very disappointed since my last orders. Firstly, they ship the product to another corner of the world and then cancel it on their own saying the customer was not available and when i need to raise a query there is no way to contact. Fed up honestly",Nykaa App Store reviews,English
14402358176,Nykaa,App Store,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id=1022363908,Hariprakash26,2026-08-08T03:46:59-07:00,"Extremely disappointed with Nykaa’s worst delivery service and customer support. I placed my order on 4th August with an express delivery promise of 2 hours. However, the order was not delivered as promised, and the status simply showed “Order Delayed.”

I patiently waited until 7th August and contacted customer care. The response was extremely casual and showed absolutely no concern for the customer. I was repeatedly given false assurances that the order would be delivered by 10 PM on 7th August or by the morning of 8th August.

It is now 8th August, and I STILL haven’t received my order. This is completely unacceptable. If you cannot provide the delivery service you promise, you should not advertise 2-hour delivery in the first place.

The worst part is not even the delay—it is the careless attitude of the customer service team and the lack of any proper resolution. Customers are made to wait for days while customer care keeps giving the same meaningless assurances.

Very poor service, very poor customer support, and a complete waste of the customer’s time. I will seriously reconsider ordering from Nykaa again. Highly disappointing and absolutely NOT recommended.",Nykaa App Store reviews,English
